연번,비상소화장치일련번호,안전센터ID,일련번호,X좌표,Y좌표,비상소화장치고유번호,사용구분,삭제여부,업데이트날짜,geometry,lon,lat
708,110080063,1123103,936,194082.9966,555059.2013,서대문-홍은-60(?,52201,N,20241003171106,POINT (126.9329997879058 37.59508211350919),126.9329997879058,37.59508211350919
709,110080771,1103105,1475,200672.0335,553114.1195,종로-연건-4-42(?,52201,N,20241002172303,POINT (127.00760787902678 37.57757583559225),127.00760787902678,37.57757583559225
710,110080772,1104105,1476,200592.4459,551700.3986,중부-을지-000238,52201,N,20240915171258,POINT (127.00670575082938 37.564838332374144),127.00670575082938,37.564838332374144
711,110080169,1123103,1478,195174.0011,554158.1429,서대문-홍은-71(?,52201,N,20241012170657,POINT (126.94535952727843 37.586970017488646),126.94535952727843,37.586970017488646
712,110080171,1112508,1480,192319.8021,558534.2469,은평-현장-47(비),52205,N,20240904171437,POINT (126.91299809918047 37.626378840445916),126.91299809918047,37.626378840445916
713,110080174,1123505,1482,195376.1484,552482.5255,서대문-현장-28(?,52201,N,20240919171236,POINT (126.94765882908473 37.571873849227714),126.94765882908473,37.571873849227714
714,110080175,1112105,1483,192730.2566,553978.9697,은평-녹번-49(비),52201,N,20240930170849,POINT (126.91769299146536 37.58533963074933),126.91769299146536,37.58533963074933
715,110080176,1112508,1484,193835.1217,557197.6559,은평-현장-50(비),52201,N,20241002172303,POINT (126.93017501219855 37.61434773689463),126.93017501219855,37.61434773689463
716,110080177,1112106,1485,191615.4731,557114.9364,은평-역촌-51(비),52201,N,20240915171258,POINT (126.90503567989364 37.61358489136957),126.90503567989364,37.61358489136957
717,110080178,1112105,1486,192772.8667,554117.8216,은평-녹번-83(비),52201,N,20240930170849,POINT (126.91817404714219 37.586591010735376),126.91817404714219,37.586591010735376
718,110080179,1112508,1487,193355.9625,556899.2043,은평-현장-45(비),52205,N,20241015171238,POINT (126.92475064630558 37.611655387666886),126.92475064630558,37.611655387666886
719,110080181,1123505,1489,193672.9545,551287.9166,서대문-현장-17(?,52201,N,20240913171717,POINT (126.92838929593469 37.561100357466415),126.92838929593469,37.561100357466415
720,110080182,1123103,1490,194975.4518,554624.9446,서대문-홍은-75(?,52201,N,20241011171100,POINT (126.94310833079804 37.59117480170686),126.94310833079804,37.59117480170686
721,110080183,1123103,1491,195502.8556,554477.417,서대문-홍은-76(?,52201,N,20240928171131,POINT (126.9490808918966 37.589848317188654),126.9490808918966,37.589848317188654
722,110080184,1123103,1492,195089.9663,554646.4178,서대문-홍은-77(?,52201,N,20241011171100,POINT (126.94440480459726 37.59136889130532),126.94440480459726,37.59136889130532
723,110080185,1123103,1493,195380.7859,554343.0836,서대문-홍은-84(?,52201,N,20241014170658,POINT (126.94769959997518 37.588637379538675),126.94769959997518,37.588637379538675
724,110080187,1123102,1495,192408.9023,552270.3275,서대문-북가-40(?,52201,N,20241011171100,POINT (126.91407235972991 37.56994228713736),126.91407235972991,37.56994228713736
725,110080188,1123505,1496,195368.3045,552127.2554,서대문-현장-142(,52201,N,20240919171236,POINT (126.94757228134007 37.56867284399413),126.94757228134007,37.56867284399413
726,110080189,1123103,1497,195993.9024,554580.5681,서대문-홍은-81(?,52201,N,20240928171131,POINT (126.95464022437822 37.59077996790568),126.95464022437822,37.59077996790568
727,110080190,1123103,1498,195906.4136,553405.0247,서대문-홍은-82(?,52201,N,20240912172010,POINT (126.95365618337436 37.580188022211225),126.95365618337436,37.580188022211225
728,110080272,1114106,1501,206064.5663,541853.8575,강남-개포-000008,52201,N,20240929171012,POINT (127.06856210076597 37.47610100104166),127.06856210076597,37.47610100104166
729,110080273,1114106,1502,205633.6866,541997.8355,강남-개포-000001,52201,N,20240929171012,POINT (127.06369195475058 37.47740098210167),127.06369195475058,37.47740098210167
730,110080274,1114106,1504,205484.4428,542762.3655,강남-개포-000004,52201,N,20240912172010,POINT (127.06201036392527 37.484290360051254),127.06201036392527,37.484290360051254
731,110080275,1114106,1505,204317.2258,542419.4701,강남-개포-000005,52201,N,20240925172028,POINT (127.0488111111902 37.481207033016055),127.0488111111902,37.481207033016055
732,110080364,1117102,1506,186743.838,549391.6558,강서-화곡-22(비),52201,N,20241005170403,POINT (126.84999866592102 37.54394152877711),126.84999866592102,37.54394152877711
733,110080365,1117102,1508,186293.1277,548705.819,강서-화곡-23(비),52201,N,20240904171437,POINT (126.8449114282936 37.53775557409864),126.8449114282936,37.53775557409864
734,110080278,1115106,1510,201026.5329,539881.183,서초-우면-000074,52201,N,20240922173058,POINT (127.01160257968758 37.45834630626764),127.01160257968758,37.45834630626764
735,110080279,1115106,1511,201224.6436,540276.9283,서초-우면-000075,52201,N,20240922173058,POINT (127.01384242005743 37.46191177862853),127.01384242005743,37.46191177862853
736,110080284,1115103,1514,204250.1108,540109.741,서초-양재-000080,52201,N,20241009170743,POINT (127.0480389805856 37.460396447605504),127.0480389805856,37.460396447605504
737,110080289,1115103,1517,204196.5514,539860.9844,서초-양재-000085,52201,N,20241009170743,POINT (127.04743218347936 37.458155365222886),127.04743218347936,37.458155365222886
738,110080366,1117105,1518,183226.6578,551008.4299,강서-개화-24(비),52201,N,20240816173919,POINT (126.81016292194231 37.55845129309464),126.81016292194231,37.55845129309464
739,110080269,1114106,1519,205727.7866,541683.5185,강남-개포-000003,52201,N,20240929171012,POINT (127.06475336339447 37.474568378698265),127.06475336339447,37.474568378698265
740,110080290,1115103,1521,204117.3239,540114.4897,서초-양재-000086,52201,N,20241009170743,POINT (127.04653811791208 37.46043983454193),127.04653811791208,37.46043983454193
741,110080291,1115106,1522,200215.5459,542954.4208,서초-우면-000014,52201,N,20240913171717,POINT (127.00243714668011 37.48603704219085),127.00243714668011,37.48603704219085
742,110080065,1123505,938,195410.5015,550977.8684,서대문-현장-27(?,52201,N,20240913171717,POINT (126.94805711377589 37.558317123754165),126.94805711377589,37.558317123754165
743,110080070,1112106,941,191688.1995,557340.5635,은평-역촌-74(비),52201,N,20240915171258,POINT (126.90585682540302 37.61561842302833),126.90585682540302,37.61561842302833
744,110080071,1123103,942,195657.5051,556219.0275,서대문-홍은-62(?,52201,N,20241012170657,POINT (126.95082159021612 37.6055408107871),126.95082159021612,37.6055408107871
745,110080073,1112107,944,190146.9387,554224.0802,은평-수색-75(비),52201,N,20240920172927,POINT (126.88844177924723 37.58752403727315),126.88844177924723,37.58752403727315
746,110080075,1112106,946,191870.0446,556239.0637,은평-역촌-76(비),52201,N,20241016170740,POINT (126.90792871735734 37.605695666840006),126.90792871735734,37.605695666840006
747,110080076,1123103,947,193482.6247,554020.3101,서대문-홍은-34(?,52201,N,20241008170835,POINT (126.92621082237152 37.58571773678192),126.92621082237152,37.58571773678192
748,110080079,1112107,948,190259.3296,554232.4112,은평-수색-78(비),52201,N,20240920172927,POINT (126.8897141773209 37.58760029463515),126.8897141773209,37.58760029463515
749,110080080,1123103,949,195493.7051,553920.9242,서대문-홍은-48(?,52201,N,20240912172010,POINT (126.94898070735526 37.58483431457413),126.94898070735526,37.58483431457413
750,110080082,1123505,951,194165.4725,553150.322,서대문-현장-12(?,52201,N,20240924174257,POINT (126.93394888842043 37.57788378451262),126.93394888842043,37.57788378451262
751,110080084,1123103,952,195819.3274,554617.5053,서대문-홍은-80(?,52203,N,20240928171131,POINT (126.95266335671164 37.59111199292143),126.95266335671164,37.59111199292143
752,110080085,1123103,953,195696.1687,555434.5785,서대문-홍은-63(?,52201,N,20241014170658,POINT (126.95126406310254 37.59847318386551),126.95126406310254,37.59847318386551
753,110080088,1123102,956,192545.1866,553240.8208,서대문-북가-43(?,52201,N,20240922173058,POINT (126.91560516487753 37.57868748414762),126.91560516487753,37.57868748414762
754,110080091,1112508,958,192453.5271,558222.4068,은평-현장--2(비),52205,N,20240904171437,POINT (126.91451616277195 37.62357031201922),126.91451616277195,37.62357031201922
755,110080096,1123103,960,193979.1571,554189.0412,서대문-홍은-64(?,52201,N,20241008170835,POINT (126.93183113047864 37.587241371302035),126.93183113047864,37.587241371302035
756,110080097,1123103,961,194014.7574,554097.8164,서대문-홍은-65(?,52201,N,20241008170835,POINT (126.9322349471797 37.58641967505091),126.9322349471797,37.58641967505091
757,110080098,1112105,962,194213.7812,555611.0324,은평-녹번--3(비),52205,N,20240820171603,POINT (126.93447634506958 37.60005489126002),126.93447634506958,37.60005489126002
758,110080100,1112508,964,193042.0069,557992.2383,은평-현장--5(비),52201,N,20240903172933,POINT (126.92118444198667 37.621501165774774),126.92118444198667,37.621501165774774
759,110080101,1112508,965,193026.6868,558205.0984,은평-현장--6(비),52201,N,20240903172933,POINT (126.9210088769133 37.62341889057127),126.9210088769133,37.62341889057127
760,110080102,1112508,966,192260.0219,558373.7073,은평-현장--7(비),52205,N,20240904171437,POINT (126.91232260396366 37.62493190011895),126.91232260396366,37.62493190011895
761,110080774,1103109,967,200558.4911,552852.0359,종로-숭인-6-42(?,52201,N,20241003171106,POINT (127.00632230173233 37.575214552782484),127.00632230173233,37.575214552782484
762,110080775,1104508,968,200726.939,551251.7527,중부-현장-000004,52201,N,20241006170340,POINT (127.00822760090502 37.560795952201396),127.00822760090502,37.560795952201396
763,110080778,1104106,970,200539.6946,550633.8545,중부-신당-000001,52201,N,20240930170849,POINT (127.00610788723114 37.55522883508797),127.00610788723114,37.55522883508797
764,110080781,1104106,972,200548.6957,550174.5553,중부-신당-6(비),52201,N,20240930170849,POINT (127.00620941205428 37.5510905532142),127.00620941205428,37.5510905532142
765,110080424,1123105,1415,196419.5753,551722.4531,서대문-북아-130(,52201,N,20240930170849,POINT (126.95947394184083 37.56503027752269),126.95947394184083,37.56503027752269
766,110082294,1102104,1416,197170.9666,543663.8937,동작-백운-000251,52201,N,20240916171145,POINT (126.96800980009301 37.492425142149415),126.96800980009301,37.492425142149415
767,110082295,1116104,1417,192886.0204,541975.5271,관악-난곡-000144,52201,N,20240913171717,POINT (126.91957273997781 37.4771897751208),126.91957273997781,37.4771897751208
768,110082297,1116509,1419,194229.7282,541828.5103,관악-현장-000139,52201,N,20240923174024,POINT (126.93476520076946 37.475874504155804),126.93476520076946,37.475874504155804
769,110082298,1116509,1420,194732.4314,541844.7931,관악-현장-000140,52201,N,20241011171100,POINT (126.94044830457356 37.4760242146892),126.94044830457356,37.4760242146892
770,110082299,1116104,1421,192811.3294,542025.2874,관악-난곡-000141,52201,N,20240907171138,POINT (126.91872783440188 37.47763754194313),126.91872783440188,37.47763754194313
771,110082300,1116104,1422,192088.1537,542602.7861,관악-난곡-000142,52201,N,20241013171004,POINT (126.91054571221599 37.48283494518325),126.91054571221599,37.48283494518325
772,110082301,1116103,1423,194596.5256,542078.2991,관악-신림-000143,52201,N,20241015171238,POINT (126.93891013044407 37.47812734067813),126.93891013044407,37.47812734067813
773,110082303,1102102,1424,194902.4327,545472.0752,동작-노량-000266,52205,N,20240906171233,POINT (126.94234511150593 37.508707227376746),126.94234511150593,37.508707227376746
774,110082306,1102104,1426,196027.7218,544193.8253,동작-백운-000271,52201,N,20240906171233,POINT (126.9550793373323 37.49719565322896),126.9550793373323,37.49719565322896
775,110082307,1102102,1427,195435.2125,545837.6053,동작-노량-000084,52201,N,20240915171258,POINT (126.94836872675496 37.512003456318055),126.94836872675496,37.512003456318055
776,110082308,1102102,1428,194909.7506,545884.0703,동작-노량-000085,52201,N,20240924174257,POINT (126.94242502772948 37.51241936030102),126.94242502772948,37.51241936030102
777,110082309,1102102,1429,195396.8919,545775.4556,동작-노량-000086,52201,N,20240915171258,POINT (126.94793568029286 37.51144329480569),126.94793568029286,37.51144329480569
778,110082310,1102102,1430,195096.0709,545594.0812,동작-노량-000087,52201,N,20240921173252,POINT (126.9445343984784 37.50980755533191),126.9445343984784,37.50980755533191
779,110082314,1102102,1433,195125.9435,545859.9617,동작-노량-000091,52201,N,20240921173252,POINT (126.94487050871155 37.512203307506596),126.94487050871155,37.512203307506596
780,110082315,1102102,1434,195264.9761,545739.9563,동작-노량-000092,52201,N,20240921173252,POINT (126.94644385095648 37.51112277760712),126.94644385095648,37.51112277760712
781,110082319,1116104,1438,193161.3554,541557.1873,관악-난곡-000044,52201,N,20241015171238,POINT (126.92268942625552 37.47342257335559),126.92268942625552,37.47342257335559
782,110082320,1102102,1439,194594.2396,545585.593,동작-노량-000101,52201,N,20240910170747,POINT (126.93885853029182 37.50972827473239),126.93885853029182,37.50972827473239
783,110082321,1102104,1440,195899.8759,544918.8141,동작-백운-000102,52201,N,20240912172010,POINT (126.95362954810281 37.50372728548573),126.95362954810281,37.50372728548573
784,110082322,1116102,1441,194457.7197,543308.1402,관악-봉천-000045,52201,N,20240916171145,POINT (126.93733158375117 37.48920748661123),126.93733158375117,37.48920748661123
785,110082324,1116102,1443,193934.8298,543736.5899,관악-봉천-000047,52201,N,20241013171004,POINT (126.93141556697397 37.49306456353471),126.93141556697397,37.49306456353471
786,110080728,1103106,1444,197191.5342,555923.2761,종로-신영-5-34(?,52201,N,20241009170743,POINT (126.96819547928553 37.602882080694336),126.96819547928553,37.602882080694336
787,110080730,1103104,1445,197141.0065,553755.5711,종로-신교-2-12(?,52201,N,20240921173252,POINT (126.96763173776203 37.58335108217113),126.96763173776203,37.58335108217113
788,110080735,1103106,1447,196880.6951,555363.1679,종로-신영-5-40(?,52201,N,20240928171131,POINT (126.96467776288165 37.597834557357544),126.96467776288165,37.597834557357544
789,110080737,1103506,1449,197266.0084,552567.988,종로-현장-1-26(?,52201,N,20241012170657,POINT (126.9690513828923 37.57265140853149),126.9690513828923,37.57265140853149
790,110080742,1100106,1452,196633.727,551033.0183,중부-회현-000357,52201,N,20240925172028,POINT (126.96190104173903 37.558819301576605),126.96190104173903,37.558819301576605
791,110080743,1103105,1453,200497.1801,553920.8269,종로-연건-4-09(?,52201,N,20241002172303,POINT (127.00562896610998 37.58484432941133),127.00562896610998,37.58484432941133
792,110080745,1103105,1455,199380.4787,554456.0517,종로-연건-4-11(?,52201,N,20241016170740,POINT (126.9929854606399 37.58966659199312),126.9929854606399,37.58966659199312
793,110080746,1103108,1456,199605.8206,552179.6992,종로-종로-3-10(?,52201,N,20240926171119,POINT (126.99553812180233 37.569156917146046),126.99553812180233,37.569156917146046
