,자치구,접수시각,소방서_거리,사망자수,부상자수,발화원인_대분류,접수시각_년원일,접수시각_년월일
1848,도봉구,20230315233438,0,0,0,,20230315233438,20230315
1849,종로구,20230326101031,0,0,0,,20230326101031,20230326
1850,서초구,20230316121955,5,0,0,주방기기,20230316121955,20230316
1851,도봉구,20230501192343,3,0,0,,20230501192343,20230501
1852,강동구,20230827172202,3,0,0,,20230827172202,20230827
1853,도봉구,20230413071335,3,0,0,,20230413071335,20230413
1854,노원구,20230315102620,2,0,0,계절용 기기,20230315102620,20230315
1855,서초구,20230406114747,3,0,0,,20230406114747,20230406
1856,구로구,20230412070031,3,0,0,"차량, 선박부품",20230412070031,20230412
1857,구로구,20230818103836,3,0,0,주방기기,20230818103836,20230818
1858,영등포구,20230319144648,3,0,0,,20230319144648,20230319
1859,강남구,20230314185351,5,0,0,,20230314185351,20230314
1860,동작구,20230318184049,1,0,0,,20230318184049,20230318
1861,동작구,20230307215909,2,0,0,,20230307215909,20230307
1862,강북구,20230306183338,3,0,0,,20230306183338,20230306
1863,성북구,20230324171953,3,0,0,계절용 기기,20230324171953,20230324
1864,마포구,20230315152044,2,0,0,,20230315152044,20230315
1865,은평구,20230302171756,3,0,0,,20230302171756,20230302
1866,중랑구,20230413081832,3,0,0,"조명, 간판",20230413081832,20230413
1867,송파구,20230306192931,3,0,0,,20230306192931,20230306
1868,서대문구,20230326182019,3,0,0,,20230326182019,20230326
1869,강남구,20230315223018,2,0,0,,20230315223018,20230315
1870,강남구,20230501101614,5,0,0,,20230501101614,20230501
1871,송파구,20230317020833,3,0,0,,20230317020833,20230317
1872,서대문구,20230318005452,2,0,0,,20230318005452,20230318
1873,영등포구,20230319214701,4,0,0,,20230319214701,20230319
1874,성북구,20230325200047,3,0,0,,20230325200047,20230325
1875,마포구,20230315091333,2,0,0,,20230315091333,20230315
1876,영등포구,20230412004727,1,0,0,,20230412004727,20230412
1877,영등포구,20230412190433,3,0,0,주방기기,20230412190433,20230412
1878,강동구,20230412184722,4,0,0,주방기기,20230412184722,20230412
1879,마포구,20230501185052,1,0,0,,20230501185052,20230501
1880,구로구,20230317173408,2,0,0,,20230317173408,20230317
1881,마포구,20230827141728,1,0,0,,20230827141728,20230827
1882,영등포구,20230412004318,2,0,0,,20230412004318,20230412
1883,관악구,20230411225732,5,0,0,,20230411225732,20230411
1884,양천구,20230412193626,6,0,0,,20230412193626,20230412
1885,서초구,20230518105308,0,0,0,주방기기,20230518105308,20230518
1886,도봉구,20230318131503,1,0,0,,20230318131503,20230318
1887,성북구,20230307150849,3,0,0,"차량, 선박부품",20230307150849,20230307
1888,중구,20230325023223,3,0,0,,20230325023223,20230325
1889,강남구,20230818133348,3,0,0,기타,20230818133348,20230818
1890,서초구,20230829112613,2,0,0,,20230829112613,20230829
1891,종로구,20230306190200,3,0,0,,20230306190200,20230306
1892,강남구,20230326145941,1,0,0,,20230326145941,20230326
1893,서대문구,20230315210831,2,0,0,,20230315210831,20230315
1894,강동구,20230312120523,3,0,0,,20230312120523,20230312
1895,서초구,20230309065651,3,0,0,,20230309065651,20230309
1896,서대문구,20230413191812,1,0,0,,20230413191812,20230413
1897,강남구,20230326143743,7,0,0,,20230326143743,20230326
1898,양천구,20230501171824,0,0,0,,20230501171824,20230501
1899,용산구,20230318132756,0,0,0,,20230318132756,20230318
1900,서초구,20230413140304,6,0,0,,20230413140304,20230413
1901,강동구,20230303190903,1,0,0,,20230303190903,20230303
1902,서대문구,20230306120310,3,0,0,,20230306120310,20230306
1903,강남구,20230314195108,5,0,0,,20230314195108,20230314
1904,마포구,20230412100707,1,0,0,"차량, 선박부품",20230412100707,20230412
1905,서대문구,20230412131034,4,0,0,계절용 기기,20230412131034,20230412
1906,금천구,20230313062154,4,0,0,,20230313062154,20230313
1907,노원구,20230318103329,2,0,0,,20230318103329,20230318
1908,마포구,20230306233005,2,0,0,,20230306233005,20230306
1909,송파구,20230315151300,4,0,0,,20230315151300,20230315
1910,강남구,20230319144027,2,0,0,,20230319144027,20230319
1911,영등포구,20230413184035,3,0,0,,20230413184035,20230413
1912,광진구,20230827064117,2,0,0,"조명, 간판",20230827064117,20230827
1913,구로구,20230315122859,4,0,0,,20230315122859,20230315
1914,광진구,20230412152518,3,0,0,,20230412152518,20230412
1915,송파구,20230412210555,5,0,0,,20230412210555,20230412
1916,강남구,20230825141911,4,0,0,,20230825141911,20230825
1917,종로구,20230413034057,1,0,0,,20230413034057,20230413
1918,강북구,20230417153933,3,0,0,,20230417153933,20230417
1919,강동구,20230318202937,3,0,0,,20230318202937,20230318
1920,용산구,20230318204513,4,0,0,,20230318204513,20230318
1921,성동구,20230319065826,3,0,0,,20230319065826,20230319
1922,송파구,20230306030232,3,0,0,,20230306030232,20230306
1923,광진구,20230315141419,1,0,0,,20230315141419,20230315
1924,중랑구,20230418083106,5,0,0,,20230418083106,20230418
1925,금천구,20230425115531,2,0,0,,20230425115531,20230425
1926,영등포구,20230325003950,2,0,0,,20230325003950,20230325
1927,강서구,20230324203328,4,0,0,,20230324203328,20230324
1928,강남구,20230318124702,6,0,0,,20230318124702,20230318
1929,강서구,20230306064943,13,0,0,,20230306064943,20230306
1930,강서구,20230325200233,3,0,0,,20230325200233,20230325
1931,마포구,20230323221704,1,0,1,전기설비,20230323221704,20230323
1932,종로구,20230418040448,2,0,0,,20230418040448,20230418
1933,성동구,20230317125833,4,0,0,,20230317125833,20230317
1934,서대문구,20230413163216,1,0,0,,20230413163216,20230413
1935,종로구,20230326091300,2,0,0,,20230326091300,20230326
1936,강남구,20230324185504,8,0,0,,20230324185504,20230324
1937,강북구,20230307223343,2,0,0,"조명, 간판",20230307223343,20230307
1938,강동구,20230325114723,6,0,0,,20230325114723,20230325
1939,금천구,20230324215354,2,0,0,,20230324215354,20230324
1940,도봉구,20230326144806,2,0,0,,20230326144806,20230326
1941,강서구,20230324192552,4,0,0,,20230324192552,20230324
1942,강남구,20230325081958,2,0,0,,20230325081958,20230325
1943,성북구,20230316234007,1,0,0,,20230316234007,20230316
1944,송파구,20230319195752,4,0,0,,20230319195752,20230319
1945,관악구,20230413125705,5,0,0,,20230413125705,20230413
1946,서초구,20230306150733,8,0,0,,20230306150733,20230306
1947,종로구,20230325164759,2,0,0,,20230325164759,20230325
1948,성동구,20230323202039,5,0,0,,20230323202039,20230323
1949,강서구,20230319162327,5,0,0,,20230319162327,20230319
1950,도봉구,20230322142838,1,0,0,,20230322142838,20230322
1951,중구,20230413155028,5,0,0,배선/배선기구,20230413155028,20230413
1952,마포구,20230306142129,0,0,0,,20230306142129,20230306
1953,강남구,20230325192600,2,0,0,,20230325192600,20230325
1954,용산구,20230417180715,3,0,0,,20230417180715,20230417
1955,송파구,20230317192526,2,0,0,전기설비,20230317192526,20230317
1956,도봉구,20230317050440,2,0,0,,20230317050440,20230317
1957,금천구,20230322182517,0,0,0,,20230322182517,20230322
1958,광진구,20230413153621,2,0,0,배선/배선기구,20230413153621,20230413
1959,중랑구,20230306013338,4,0,0,,20230306013338,20230306
1960,관악구,20230324022101,2,0,0,,20230324022101,20230324
1961,금천구,20230324112857,1,0,0,,20230324112857,20230324
1962,강서구,20230324095251,6,0,0,,20230324095251,20230324
1963,금천구,20230417214919,2,0,0,,20230417214919,20230417
1964,성동구,20230318155703,2,0,1,,20230318155703,20230318
1965,강서구,20230322113857,2,0,0,,20230322113857,20230322
1966,성북구,20230305175025,1,0,0,,20230305175025,20230305
1967,도봉구,20230326111057,3,0,0,,20230326111057,20230326
1968,강서구,20230326112841,3,0,0,,20230326112841,20230326
1969,마포구,20230326140453,1,0,0,,20230326140453,20230326
1970,광진구,20230316194645,0,0,0,,20230316194645,20230316
1971,강남구,20230317123757,1,0,0,,20230317123757,20230317
1972,은평구,20230418111138,4,0,1,주방기기,20230418111138,20230418
1973,용산구,20230307212730,0,0,0,,20230307212730,20230307
1974,노원구,20230322153526,3,0,0,,20230322153526,20230322
1975,서초구,20230416003122,2,0,0,,20230416003122,20230416
1976,광진구,20230424185159,3,0,0,,20230424185159,20230424
1977,도봉구,20230915164959,2,0,0,,20230915164959,20230915
1978,강서구,20230424225727,1,0,0,,20230424225727,20230424
1979,강남구,20230824214658,2,0,0,생활기기,20230824214658,20230824
1980,광진구,20230420221058,2,0,0,주방기기,20230420221058,20230420
1981,노원구,20230424130329,0,0,0,,20230424130329,20230424
1982,도봉구,20230425105128,2,0,0,,20230425105128,20230425
1983,강북구,20230426004211,1,0,0,,20230426004211,20230426
1984,서대문구,20230425095751,3,0,0,,20230425095751,20230425
1985,강남구,20230420182448,4,0,0,,20230420182448,20230420
1986,노원구,20230421220513,2,0,0,,20230421220513,20230421
1987,영등포구,20230424162006,4,0,0,,20230424162006,20230424
1988,강남구,20230426092332,3,0,0,,20230426092332,20230426
1989,광진구,20230426220736,2,0,0,,20230426220736,20230426
1990,강서구,20230420181625,4,0,0,,20230420181625,20230420
1991,구로구,20230424174022,3,0,0,,20230424174022,20230424
1992,중구,20230424185251,1,0,0,,20230424185251,20230424
1993,송파구,20230426073838,2,0,0,배선/배선기구,20230426073838,20230426
1994,관악구,20230422093521,4,0,0,,20230422093521,20230422
1995,노원구,20230424082027,1,0,0,계절용 기기,20230424082027,20230424
1996,양천구,20230818090309,5,0,0,,20230818090309,20230818
1997,서초구,20230412113718,13,0,0,,20230412113718,20230412
1998,노원구,20230422172803,2,0,0,전기설비,20230422172803,20230422
1999,양천구,20230424002153,4,0,0,,20230424002153,20230424
2000,금천구,20230426225510,1,0,0,,20230426225510,20230426
2001,마포구,20230426155911,3,0,0,,20230426155911,20230426
2002,영등포구,20230422115202,1,0,0,주방기기,20230422115202,20230422
2003,송파구,20230422151623,7,0,0,,20230422151623,20230422
2004,중랑구,20230422145721,2,0,0,,20230422145721,20230422
2005,관악구,20230423111944,2,0,0,,20230423111944,20230423
2006,송파구,20230424141823,1,0,0,,20230424141823,20230424
2007,성북구,20230422031314,5,0,0,"차량, 선박부품",20230422031314,20230422
2008,영등포구,20230423033634,0,0,0,주방기기,20230423033634,20230423
2009,강남구,20230426084242,2,0,0,,20230426084242,20230426
2010,중구,20230509165645,4,0,0,,20230509165645,20230509
2011,서초구,20230416021231,2,0,0,계절용 기기,20230416021231,20230416
2012,중랑구,20230422225350,2,0,0,,20230422225350,20230422
2013,용산구,20230423042311,2,0,0,,20230423042311,20230423
2014,금천구,20230422104409,2,0,0,,20230422104409,20230422
2015,관악구,20230424191704,4,0,0,,20230424191704,20230424
2016,영등포구,20230425191910,4,0,0,배선/배선기구,20230425191910,20230425
2017,도봉구,20230423233803,0,0,0,,20230423233803,20230423
2018,강남구,20230427080233,3,0,0,,20230427080233,20230427
2019,구로구,20230422142046,4,0,0,,20230422142046,20230422
2020,서대문구,20230424022226,0,0,0,,20230424022226,20230424
2021,강서구,20230426232206,3,0,0,,20230426232206,20230426
2022,강남구,20230422145240,4,0,0,,20230422145240,20230422
2023,서초구,20230426093139,8,0,0,,20230426093139,20230426
2024,관악구,20230426034539,4,0,0,주방기기,20230426034539,20230426
2025,강남구,20230424221033,1,0,0,,20230424221033,20230424
2026,영등포구,20230426124506,2,0,0,,20230426124506,20230426
2027,송파구,20230825174154,1,0,0,,20230825174154,20230825
2028,송파구,20230827071911,3,0,0,"차량, 선박부품",20230827071911,20230827
2029,중랑구,20230425111745,2,0,0,,20230425111745,20230425
2030,송파구,20230424121800,3,0,0,주방기기,20230424121800,20230424
2031,관악구,20230422191513,2,0,0,,20230422191513,20230422
2032,송파구,20230422130855,2,0,0,,20230422130855,20230422
2033,송파구,20230425100717,1,0,0,,20230425100717,20230425
2034,서대문구,20230422233351,6,0,0,,20230422233351,20230422
2035,마포구,20230424200636,1,0,0,,20230424200636,20230424
2036,중구,20230422100321,4,0,0,,20230422100321,20230422
2037,영등포구,20230427110027,3,0,0,,20230427110027,20230427
2038,관악구,20230427170438,4,0,0,,20230427170438,20230427
2039,성동구,20230422002052,3,0,0,,20230422002052,20230422
2040,서대문구,20230423192156,1,0,0,,20230423192156,20230423
2041,중구,20230422205252,0,0,0,배선/배선기구,20230422205252,20230422
2042,광진구,20230427105441,1,0,0,,20230427105441,20230427
2043,강남구,20230424082013,5,0,0,,20230424082013,20230424
2044,마포구,20230423181304,2,0,0,,20230423181304,20230423
2045,마포구,20230423224207,3,0,0,,20230423224207,20230423
2046,관악구,20230423021941,1,0,0,계절용 기기,20230423021941,20230423
2047,강남구,20230424162835,3,0,0,,20230424162835,20230424
2048,강서구,20230422131607,7,0,0,"차량, 선박부품",20230422131607,20230422
2049,종로구,20230424170444,1,0,0,,20230424170444,20230424
2050,강남구,20230427045556,5,0,0,,20230427045556,20230427
2051,성동구,20230427113820,4,0,0,"차량, 선박부품",20230427113820,20230427
2052,중구,20230424111024,2,0,0,,20230424111024,20230424
2053,강남구,20230422164759,4,0,0,,20230422164759,20230422
2054,금천구,20230818120202,1,0,0,,20230818120202,20230818
2055,강동구,20230426083020,5,0,0,주방기기,20230426083020,20230426
2056,송파구,20230427102217,1,0,0,,20230427102217,20230427
2057,광진구,20230427180855,1,0,0,,20230427180855,20230427
2058,중랑구,20230825062016,3,0,0,,20230825062016,20230825
2059,광진구,20230427095929,1,0,0,,20230427095929,20230427
2060,영등포구,20230826230520,0,0,0,,20230826230520,20230826
2061,송파구,20230421230214,4,0,0,,20230421230214,20230421
2062,송파구,20230423144401,2,0,0,,20230423144401,20230423
2063,중랑구,20230411171955,3,0,0,,20230411171955,20230411
2064,영등포구,20230422160719,3,0,0,,20230422160719,20230422
2065,서대문구,20230423150058,2,0,0,,20230423150058,20230423
2066,서초구,20230422193208,3,0,0,,20230422193208,20230422
2067,도봉구,20230422111757,0,0,0,,20230422111757,20230422
2068,광진구,20230827125119,1,0,0,,20230827125119,20230827
2069,성북구,20230508192141,4,0,0,,20230508192141,20230508
2070,서대문구,20230514123844,1,0,0,기타,20230514123844,20230514
2071,종로구,20230514210748,2,0,0,,20230514210748,20230514
2072,서초구,20230503231829,1,0,0,"조명, 간판",20230503231829,20230503
2073,성북구,20230504135646,2,0,0,,20230504135646,20230504
2074,중랑구,20230520033531,2,0,0,,20230520033531,20230520
2075,관악구,20230507142644,2,0,0,,20230507142644,20230507
2076,금천구,20230514202106,1,0,0,배선/배선기구,20230514202106,20230514
2077,마포구,20230514192654,3,0,0,"조명, 간판",20230514192654,20230514
2078,강남구,20230522100140,2,0,0,,20230522100140,20230522
2079,송파구,20230504034536,4,0,0,,20230504034536,20230504
2080,성북구,20230519211803,3,0,0,,20230519211803,20230519
2081,중구,20230506035529,3,0,0,계절용 기기,20230506035529,20230506
2082,강북구,20230514133342,0,0,0,,20230514133342,20230514
2083,금천구,20230520190903,2,0,0,,20230520190903,20230520
2084,금천구,20230511085159,1,0,0,,20230511085159,20230511
2085,용산구,20230501105715,0,0,0,,20230501105715,20230501
2086,강서구,20230507090118,3,0,0,,20230507090118,20230507
2087,동대문구,20230522124223,2,0,0,"차량, 선박부품",20230522124223,20230522
2088,용산구,20230508194248,1,0,0,"조명, 간판",20230508194248,20230508
2089,영등포구,20230507214748,1,0,0,,20230507214748,20230507
2090,마포구,20230511181851,4,0,0,,20230511181851,20230511
2091,은평구,20230509195601,4,0,0,"차량, 선박부품",20230509195601,20230509
2092,중랑구,20230519154324,3,0,0,,20230519154324,20230519
2093,광진구,20230519161942,2,0,0,주방기기,20230519161942,20230519
2094,양천구,20230507194737,3,0,0,,20230507194737,20230507
2095,관악구,20230515091940,4,0,0,,20230515091940,20230515
2096,강남구,20230515132420,8,0,0,,20230515132420,20230515
2097,강남구,20230522124921,2,0,0,,20230522124921,20230522
2098,도봉구,20230511204815,2,0,1,,20230511204815,20230511
2099,영등포구,20230521130502,1,0,0,,20230521130502,20230521
2100,용산구,20230507095457,1,0,0,,20230507095457,20230507
2101,강북구,20230521185648,1,0,0,,20230521185648,20230521
2102,강서구,20230508175801,2,0,0,,20230508175801,20230508
